Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-22/10:15:06 AM,M3   ,1013,0,30.275,10.01,10.88,30.7375,10.01,10.85,30.9975,10.01,10.85,30.8375,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:07 AM,M3   ,1013,0,30.2925,10.01,10.87,30.7325,10.01,10.86,30.99,10.01,10.86,30.8325,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:08 AM,M3   ,1013,0,30.2775,10.01,10.88,30.7225,10.01,10.87,30.99,10.01,10.86,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:09 AM,M3   ,1013,0,30.27,10.01,10.89,30.7425,10.01,10.85,30.9975,10.01,10.85,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:10 AM,M3   ,1013,0,30.2925,10.01,10.87,30.7275,10.01,10.86,31.0225,10.01,10.83,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:11 AM,M3   ,1013,0,30.2925,10.01,10.87,30.72,10.01,10.87,30.9925,10.01,10.86,30.845,10.01,10.96,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:12 AM,M3   ,1013,0,30.2825,10.01,10.88,30.72,10.01,10.87,31.0025,10.01,10.85,30.8425,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:13 AM,M3   ,1013,0,30.2875,10.01,10.87,30.7275,10.01,10.86,31.0025,10.01,10.85,30.825,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:14 AM,M3   ,1013,0,30.2963,10.01,10.86,30.7362,10.01,10.86,31,10.01,10.85,30.8262,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:15 AM,M3   ,1013,0,30.3,10.01,10.86,30.7525,10.01,10.84,30.9937,10.01,10.86,30.8362,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:16 AM,M3   ,1013,0,30.2937,10.01,10.87,30.7413,10.01,10.85,30.9775,10.01,10.87,30.84,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:17 AM,M3   ,1013,0,30.2975,10.01,10.86,30.7375,10.01,10.85,31,10.01,10.85,30.84,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:18 AM,M3   ,1013,0,30.2925,10.01,10.87,30.7325,10.01,10.86,31.0025,10.01,10.85,30.84,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:19 AM,M3   ,1013,0,30.305,10.01,10.85,30.745,10.01,10.85,31.0075,10.01,10.84,30.8325,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:20 AM,M3   ,1013,0,30.28,10.01,10.88,30.7275,10.01,10.86,31.0025,10.01,10.85,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:21 AM,M3   ,1013,0,30.2925,10.01,10.87,30.7425,10.01,10.85,31.015,10.01,10.84,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:22 AM,M3   ,1013,0,30.3,10.01,10.86,30.7275,10.01,10.86,31.005,10.01,10.85,30.8375,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:23 AM,M3   ,1013,0,30.27,10.01,10.89,30.7125,10.01,10.88,31,10.01,10.85,30.825,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:24 AM,M3   ,1013,0,30.285,10.01,10.87,30.7162,10.01,10.87,31,10.01,10.85,30.82,10.01,10.99,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:25 AM,M3   ,1013,0,30.2925,10,10.87,30.72,10,10.87,30.985,10,10.87,30.8425,10,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.0025,10,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:26 AM,M3   ,1013,0,30.29,10.01,10.87,30.735,10.01,10.86,31.0025,10.01,10.85,30.8425,10.01,10.97,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,10,NaN,NaN,NaN,NaN,NaN,10.0075,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:27 AM,M3   ,1013,0,30.2825,10.01,10.88,30.755,10.01,10.84,30.995,10.01,10.86,30.8325,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:28 AM,M3   ,1013,0,30.28,10.01,10.88,30.7525,10.01,10.84,31.0125,10.01,10.84,30.8225,10.01,10.99,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:29 AM,M3   ,1013,0,30.2725,10.01,10.89,30.72,10.01,10.87,31.0275,10.01,10.82,30.8425,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:30 AM,M3   ,1013,0,30.285,10.01,10.87,30.725,10.01,10.87,31.0075,10.01,10.84,30.85,10.01,10.96,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:31 AM,M3   ,1013,0,30.305,10.01,10.85,30.73,10.01,10.86,31.0075,10.01,10.84,30.8425,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:32 AM,M3   ,1013,0,30.295,10.01,10.86,30.7225,10.01,10.87,31.01,10.01,10.84,30.8325,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:33 AM,M3   ,1013,0,30.305,10.01,10.85,30.7275,10.01,10.86,31.01,10.01,10.84,30.8225,10.01,10.99,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:34 AM,M3   ,1013,0,30.28,10.01,10.88,30.7375,10.01,10.85,31.0025,10.01,10.85,30.8275,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:35 AM,M3   ,1013,0,30.285,10.01,10.87,30.74,10.01,10.85,31,10.01,10.85,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:36 AM,M3   ,1013,0,30.2825,10.01,10.88,30.74,10.01,10.85,31.0075,10.01,10.84,30.845,10.01,10.96,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:37 AM,M3   ,1013,0,30.2862,10.01,10.87,30.7275,10.01,10.86,31.01,10.01,10.84,30.825,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:38 AM,M3   ,1013,0,30.2963,10.01,10.86,30.7263,10.01,10.86,31.01,10.01,10.84,30.8225,10.01,10.99,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:39 AM,M3   ,1013,0,30.315,10.01,10.84,30.7225,10.01,10.87,31.0175,10.01,10.83,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:40 AM,M3   ,1013,0,30.305,10.02,10.85,30.7275,10.02,10.86,31.005,10.02,10.84,30.8375,10.02,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.0175,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:41 AM,M3   ,1013,0,30.3,10.02,10.85,30.715,10.02,10.87,30.9925,10.02,10.85,30.84,10.02,10.96,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.02,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:42 AM,M3   ,1013,0,30.2925,10.02,10.86,30.7325,10.02,10.85,31.005,10.02,10.84,30.8475,10.02,10.96,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.02,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:43 AM,M3   ,1013,0,30.29,10.02,10.86,30.7475,10.02,10.84,30.995,10.02,10.85,30.8425,10.02,10.96,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.02,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:44 AM,M3   ,1013,0,30.29,10.02,10.86,30.75,10.02,10.84,30.9975,10.02,10.85,30.8325,10.02,10.97,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.02,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:45 AM,M3   ,1013,0,30.305,10.01,10.85,30.7425,10.01,10.85,30.9925,10.01,10.86,30.8225,10.01,10.98,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.0125,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:46 AM,M3   ,1013,0,30.295,10.01,10.86,30.7325,10.01,10.86,30.99,10.01,10.86,30.8275,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:47 AM,M3   ,1013,0,30.275,10.01,10.88,30.73,10.01,10.86,30.99,10.01,10.86,30.8225,10.01,10.99,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:48 AM,M3   ,1013,0,30.2775,10.01,10.88,30.7375,10.01,10.85,31.005,10.01,10.85,30.8125,10.01,11,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:49 AM,M3   ,1013,0,30.295,10.01,10.86,30.7325,10.01,10.86,31.01,10.01,10.84,30.8325,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:50 AM,M3   ,1013,0,30.2925,10.01,10.87,30.7375,10.01,10.85,30.995,10.01,10.86,30.84,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:51 AM,M3   ,1013,0,30.275,10.01,10.88,30.74,10.01,10.85,30.99,10.01,10.86,30.825,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:52 AM,M3   ,1013,0,30.2775,10.01,10.88,30.7325,10.01,10.86,30.99,10.01,10.86,30.8425,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:53 AM,M3   ,1013,0,30.2875,10.01,10.87,30.745,10.01,10.85,30.99,10.01,10.86,30.85,10.01,10.96,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:54 AM,M3   ,1013,0,30.29,10.01,10.87,30.7425,10.01,10.85,30.9975,10.01,10.85,30.835,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:55 AM,M3   ,1013,0,30.29,10.01,10.87,30.7325,10.01,10.86,31.0075,10.01,10.84,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:56 AM,M3   ,1013,0,30.2975,10.01,10.86,30.73,10.01,10.86,30.995,10.01,10.86,30.8375,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:57 AM,M3   ,1013,0,30.285,10.01,10.87,30.7375,10.01,10.85,30.99,10.01,10.86,30.825,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:58 AM,M3   ,1013,0,30.28,10.01,10.88,30.7325,10.01,10.86,30.9975,10.01,10.85,30.8275,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:15:59 AM,M3   ,1013,0,30.295,10.01,10.86,30.7375,10.01,10.85,31.0075,10.01,10.84,30.8375,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:00 AM,M3   ,1013,0,30.3,10.01,10.86,30.74,10.01,10.85,31.0175,10.01,10.83,30.8475,10.01,10.96,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:01 AM,M3   ,1013,0,30.3,10.01,10.86,30.7338,10.01,10.86,31.0075,10.01,10.84,30.8375,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:02 AM,M3   ,1013,0,30.3,10.01,10.86,30.7425,10.01,10.85,31.0063,10.01,10.84,30.83,10.01,10.98,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:03 AM,M3   ,1013,0,30.2775,10.01,10.88,30.735,10.01,10.86,30.9875,10.01,10.86,30.8225,10.01,10.99,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:04 AM,M3   ,1013,0,30.3,10.01,10.86,30.73,10.01,10.86,30.995,10.01,10.86,30.82,10.01,10.99,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:05 AM,M3   ,1013,0,30.2725,10.01,10.89,30.73,10.01,10.86,30.9925,10.01,10.86,30.835,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:06 AM,M3   ,1013,0,30.275,10.01,10.88,30.73,10.01,10.86,30.9975,10.01,10.85,30.84,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:07 AM,M3   ,1013,0,30.28,10.01,10.88,30.7225,10.01,10.87,31.0075,10.01,10.84,30.84,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:08 AM,M3   ,1013,0,30.2875,10.01,10.87,30.735,10.01,10.86,31.01,10.01,10.84,30.8475,10.01,10.96,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:09 AM,M3   ,1013,0,30.275,10.01,10.88,30.74,10.01,10.85,31.0175,10.01,10.83,30.8425,10.01,10.97,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.01,10.01,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:10 AM,M3   ,1013,0,30.255,10.02,10.9,30.74,10.02,10.85,31.005,10.02,10.84,30.8475,10.02,10.96,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,10.01,NaN,NaN,NaN,NaN,NaN,10.0175,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:11 AM,M3   ,1013,0,30.2725,10.02,10.88,30.7325,10.02,10.85,31.0075,10.02,10.84,30.835,10.02,10.97,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.02,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:12 AM,M3   ,1013,0,30.265,10.02,10.89,30.745,10.02,10.84,30.995,10.02,10.85,30.83,10.02,10.97,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.02,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:13 AM,M3   ,1013,0,30.2825,10.02,10.87,30.72,10.02,10.87,30.9975,10.02,10.85,30.845,10.02,10.96,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.02,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-22/10:16:14 AM,M3   ,1013,0,30.2825,10.02,10.87,30.7175,10.02,10.87,30.9925,10.02,10.85,30.8575,10.02,10.95,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,10.02,NaN,NaN,NaN,NaN,NaN,10.02,10.02,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
