Date &Time [DD-MM-YYYY/HH:MM:SS],Phase,Barometric pressure [hPa],Salinity [â],CH1 O2 input [phase],CH1 temp (∞C),CH1 O2 [mgO2/L],CH2 O2 input [phase],CH2 temp (∞C),CH2 O2 [mgO2/L],CH3 O2 input [phase],CH3 temp (∞C),CH3 O2 [mgO2/L],CH4 O2 input [phase],CH4 temp (∞C),CH4 O2 [mgO2/L],CH5 O2 input [V],CH5 temp (∞C),CH5 O2 [mgO2/L],CH6 O2 input [V],CH6 temp (∞C),CH6 O2 [mgO2/L],CH7 O2 input [V],CH7 temp (∞C),CH7 O2 [mgO2/L],CH8 O2 input [V],CH8 temp (∞C),CH8 O2 [mgO2/L],CH1 Velocity input [V],CH1 Velocity [cm/s],CH5 Velocity input [V],CH5 Velocity [cm/s],AMB temp N∞1 input [V],AMB temp N∞1 [∞C],AMB temp N∞1 relay,AMB temp N∞2 input [V],AMB temp N∞2 [∞C],AMB temp N∞2 relay,AMB O2 N∞1 input (V),AMB O2 N∞1 temp (∞C),AMB O2 N∞1 [mgO2/L],AMB O2 N∞1 relay,AMB O2 N∞2 input (V),AMB O2 N∞2 temp (∞C),AMB O2 N∞2 [mgO2/L],AMB O2 N∞2 relay,User event
2024-08-17/1:17:26 PM,M2   ,1013,0,29.71,9.34,11.55,29.92,9.34,11.54,30.3,9.34,11.61,30.36,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:27 PM,M2   ,1013,0,29.71,9.34,11.55,29.93,9.34,11.53,30.31,9.34,11.6,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:28 PM,M2   ,1013,0,29.69,9.34,11.57,29.91,9.34,11.55,30.32,9.34,11.59,30.36,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:29 PM,M2   ,1013,0,29.69,9.34,11.57,29.92,9.34,11.54,30.31,9.34,11.6,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:30 PM,M2   ,1013,0,29.69,9.34,11.57,29.91,9.34,11.55,30.33,9.34,11.58,30.35,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:31 PM,M2   ,1013,0,29.7,9.34,11.56,29.91,9.34,11.55,30.3,9.34,11.61,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:32 PM,M2   ,1013,0,29.72,9.34,11.54,29.92,9.34,11.54,30.31,9.34,11.6,30.35,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:33 PM,M2   ,1013,0,29.72,9.34,11.54,29.93,9.34,11.53,30.32,9.34,11.59,30.36,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:34 PM,M2   ,1013,0,29.68,9.34,11.58,29.92,9.34,11.54,30.29,9.34,11.62,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:35 PM,M2   ,1013,0,29.69,9.34,11.57,29.9,9.34,11.56,30.29,9.34,11.62,30.33,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:36 PM,M2   ,1013,0,29.68,9.34,11.58,29.91,9.34,11.55,30.31,9.34,11.6,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:37 PM,M2   ,1013,0,29.69,9.34,11.57,29.95,9.34,11.51,30.32,9.34,11.59,30.33,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:38 PM,M2   ,1013,0,29.7,9.34,11.56,29.93,9.34,11.53,30.33,9.34,11.58,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:39 PM,M2   ,1013,0,29.7,9.34,11.56,29.94,9.34,11.52,30.3,9.34,11.61,30.35,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:40 PM,M2   ,1013,0,29.71,9.34,11.55,29.91,9.34,11.55,30.31,9.34,11.6,30.35,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:41 PM,M2   ,1013,0,29.68,9.34,11.58,29.92,9.34,11.54,30.31,9.34,11.6,30.33,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:42 PM,M2   ,1013,0,29.69,9.34,11.57,29.92,9.34,11.54,30.31,9.34,11.6,30.35,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:43 PM,M2   ,1013,0,29.68,9.34,11.58,29.92,9.34,11.54,30.32,9.34,11.59,30.33,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:44 PM,M2   ,1013,0,29.71,9.34,11.55,29.92,9.34,11.54,30.31,9.34,11.6,30.36,9.34,11.53,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:45 PM,M2   ,1013,0,29.69,9.34,11.57,29.91,9.34,11.55,30.31,9.34,11.6,30.35,9.34,11.54,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:46 PM,M2   ,1013,0,29.72,9.34,11.54,29.92,9.34,11.54,30.29,9.34,11.62,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:47 PM,M2   ,1013,0,29.7,9.34,11.56,29.91,9.34,11.55,30.29,9.34,11.62,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:48 PM,M2   ,1013,0,29.69,9.34,11.57,29.92,9.34,11.54,30.31,9.34,11.6,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:49 PM,M2   ,1013,0,29.71,9.34,11.55,29.91,9.34,11.55,30.32,9.34,11.59,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:50 PM,M2   ,1013,0,29.69,9.34,11.57,29.93,9.34,11.53,30.32,9.34,11.59,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:51 PM,M2   ,1013,0,29.7,9.35,11.55,29.94,9.35,11.51,30.32,9.35,11.59,30.33,9.35,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:52 PM,M2   ,1013,0,29.69,9.34,11.57,29.92,9.34,11.54,30.32,9.34,11.59,30.33,9.34,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:53 PM,M2   ,1013,0,29.7,9.35,11.55,29.93,9.35,11.52,30.32,9.35,11.59,30.34,9.35,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:54 PM,M2   ,1013,0,29.69,9.35,11.56,29.92,9.35,11.53,30.33,9.35,11.58,30.35,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:55 PM,M2   ,1013,0,29.68,9.35,11.57,29.93,9.35,11.52,30.32,9.35,11.59,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:56 PM,M2   ,1013,0,29.72,9.35,11.53,29.91,9.35,11.54,30.31,9.35,11.6,30.36,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:57 PM,M2   ,1013,0,29.68,9.35,11.57,29.92,9.35,11.53,30.32,9.35,11.59,30.35,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:58 PM,M2   ,1013,0,29.68,9.35,11.57,29.91,9.35,11.54,30.3,9.35,11.61,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:17:59 PM,M2   ,1013,0,29.7,9.35,11.55,29.93,9.35,11.52,30.32,9.35,11.59,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:00 PM,M2   ,1013,0,29.69,9.35,11.56,29.91,9.35,11.54,30.32,9.35,11.59,30.35,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:01 PM,M2   ,1013,0,29.69,9.35,11.56,29.91,9.35,11.54,30.31,9.35,11.6,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:02 PM,M2   ,1013,0,29.7,9.35,11.55,29.93,9.35,11.52,30.32,9.35,11.59,30.35,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:03 PM,M2   ,1013,0,29.68,9.35,11.57,29.92,9.35,11.53,30.32,9.35,11.59,30.35,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:04 PM,M2   ,1013,0,29.7,9.34,11.56,29.92,9.34,11.54,30.31,9.34,11.6,30.33,9.34,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:05 PM,M2   ,1013,0,29.7,9.34,11.56,29.92,9.34,11.54,30.32,9.34,11.59,30.34,9.34,11.55,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:06 PM,M2   ,1013,0,29.69,9.34,11.57,29.91,9.34,11.55,30.32,9.34,11.59,30.33,9.34,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.34,9.34,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:07 PM,M2   ,1013,0,29.71,9.35,11.54,29.94,9.35,11.51,30.31,9.35,11.6,30.33,9.35,11.56,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,9.34,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:08 PM,M2   ,1013,0,29.7,9.35,11.55,29.93,9.35,11.52,30.32,9.35,11.59,30.36,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:09 PM,M2   ,1013,0,29.68,9.35,11.57,29.94,9.35,11.51,30.31,9.35,11.6,30.35,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:10 PM,M2   ,1013,0,29.67,9.35,11.58,29.93,9.35,11.52,30.32,9.35,11.59,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:11 PM,M2   ,1013,0,29.7,9.35,11.55,29.9,9.35,11.55,30.31,9.35,11.6,30.36,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:12 PM,M2   ,1013,0,29.7,9.35,11.55,29.93,9.35,11.52,30.31,9.35,11.6,30.32,9.35,11.57,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:13 PM,M2   ,1013,0,29.69,9.35,11.56,29.93,9.35,11.52,30.33,9.35,11.58,30.36,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:14 PM,M2   ,1013,0,29.71,9.35,11.54,29.93,9.35,11.52,30.32,9.35,11.59,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:15 PM,M2   ,1013,0,29.7,9.35,11.55,29.91,9.35,11.54,30.3,9.35,11.61,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:16 PM,M2   ,1013,0,29.7,9.35,11.55,29.93,9.35,11.52,30.33,9.35,11.58,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:17 PM,M2   ,1013,0,29.69,9.35,11.56,29.92,9.35,11.53,30.32,9.35,11.59,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:18 PM,M2   ,1013,0,29.7,9.35,11.55,29.92,9.35,11.53,30.33,9.35,11.58,30.35,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:19 PM,M2   ,1013,0,29.71,9.35,11.54,29.93,9.35,11.52,30.32,9.35,11.59,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:20 PM,M2   ,1013,0,29.7,9.35,11.55,29.91,9.35,11.54,30.32,9.35,11.59,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:21 PM,M2   ,1013,0,29.69,9.35,11.56,29.93,9.35,11.52,30.31,9.35,11.6,30.35,9.35,11.54,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:22 PM,M2   ,1013,0,29.71,9.35,11.54,29.93,9.35,11.52,30.34,9.35,11.57,30.36,9.35,11.53,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:23 PM,M2   ,1013,0,29.7,9.35,11.55,29.92,9.35,11.53,30.3,9.35,11.61,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:24 PM,M2   ,1013,0,29.7,9.35,11.55,29.92,9.35,11.53,30.32,9.35,11.59,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:25 PM,M2   ,1013,0,29.71,9.35,11.54,29.92,9.35,11.53,30.32,9.35,11.59,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:26 PM,M2   ,1013,0,29.68,9.35,11.57,29.93,9.35,11.52,30.32,9.35,11.59,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:27 PM,M2   ,1013,0,29.71,9.36,11.54,29.93,9.36,11.52,30.31,9.36,11.59,30.33,9.36,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:28 PM,M2   ,1013,0,29.69,9.36,11.56,29.92,9.36,11.53,30.3,9.36,11.6,30.35,9.36,11.53,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:29 PM,M2   ,1013,0,29.7,9.36,11.55,29.92,9.36,11.53,30.31,9.36,11.59,30.35,9.36,11.53,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:30 PM,M2   ,1013,0,29.7,9.36,11.55,29.92,9.36,11.53,30.3,9.36,11.6,30.32,9.36,11.56,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:31 PM,M2   ,1013,0,29.69,9.36,11.56,29.91,9.36,11.54,30.31,9.36,11.59,30.34,9.36,11.54,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.36,9.36,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:32 PM,M2   ,1013,0,29.7,9.35,11.55,29.93,9.35,11.52,30.31,9.35,11.6,30.34,9.35,11.55,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,9.36,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:33 PM,M2   ,1013,0,29.7,9.35,11.55,29.94,9.35,11.51,30.32,9.35,11.59,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:34 PM,M2   ,1013,0,29.69,9.35,11.56,29.92,9.35,11.53,30.31,9.35,11.6,30.33,9.35,11.56,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
2024-08-17/1:18:35 PM,M2   ,1013,0,29.69,9.35,11.56,29.95,9.35,11.5,30.32,9.35,11.59,30.34,9.35,11.55,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,9.35,NaN,NaN,NaN,NaN,NaN,9.35,9.35,OFF,NaN,NaN,OFF,NaN,20,NaN,OFF,NaN,20,NaN,OFF,
